epoch= 76  train_loss=0.4055  val_loss=0.4001  val_auc=0.8192
epoch= 77  train_loss=0.4057  val_loss=0.4017  val_auc=0.8170
epoch= 78  train_loss=0.4055  val_loss=0.4027  val_auc=0.8186
epoch= 79  train_loss=0.4050  val_loss=0.4000  val_auc=0.8203
epoch= 80  train_loss=0.4049  val_loss=0.4028  val_auc=0.8174
epoch= 81  train_loss=0.3995  val_loss=0.3994  val_auc=0.8214
epoch= 82  train_loss=0.3988  val_loss=0.3970  val_auc=0.8230
epoch= 83  train_loss=0.3983  val_loss=0.3963  val_auc=0.8242
epoch= 84  train_loss=0.3982  val_loss=0.3966  val_auc=0.8246
epoch= 85  train_loss=0.3985  val_loss=0.3957  val_auc=0.8248
epoch= 86  train_loss=0.3979  val_loss=0.3963  val_auc=0.8230
epoch= 87  train_loss=0.3980  val_loss=0.3963  val_auc=0.8237
epoch= 88  train_loss=0.3976  val_loss=0.3952  val_auc=0.8243
epoch= 89  train_loss=0.3971  val_loss=0.3961  val_auc=0.8242
epoch= 90  train_loss=0.3969  val_loss=0.3951  val_auc=0.8250
epoch= 91  train_loss=0.3967  val_loss=0.3963  val_auc=0.8247
epoch= 92  train_loss=0.3963  val_loss=0.3954  val_auc=0.8251
epoch= 93  train_loss=0.3963  val_loss=0.3967  val_auc=0.8242
epoch= 94  train_loss=0.3963  val_loss=0.3955  val_auc=0.8251
epoch= 95  train_loss=0.3966  val_loss=0.3955  val_auc=0.8253
epoch= 96  train_loss=0.3959  val_loss=0.3976  val_auc=0.8224
epoch= 97  train_loss=0.3965  val_loss=0.4000  val_auc=0.8223
epoch= 98  train_loss=0.3958  val_loss=0.3941  val_auc=0.8260
epoch= 99  train_loss=0.3965  val_loss=0.3956  val_auc=0.8248
epoch=100  train_loss=0.3961  val_loss=0.3996  val_auc=0.8231
epoch=101  train_loss=0.3954  val_loss=0.3951  val_auc=0.8250
epoch=102  train_loss=0.3962  val_loss=0.3945  val_auc=0.8265
epoch=103  train_loss=0.3953  val_loss=0.3939  val_auc=0.8256
epoch=104  train_loss=0.3960  val_loss=0.3951  val_auc=0.8251
epoch=105  train_loss=0.3957  val_loss=0.3956  val_auc=0.8252
epoch=106  train_loss=0.3958  val_loss=0.3950  val_auc=0.8255
epoch=107  train_loss=0.3952  val_loss=0.3941  val_auc=0.8259
epoch=108  train_loss=0.3954  val_loss=0.3949  val_auc=0.8250
epoch=109  train_loss=0.3947  val_loss=0.3938  val_auc=0.8262
epoch=110  train_loss=0.3949  val_loss=0.3944  val_auc=0.8248
epoch=111  train_loss=0.3946  val_loss=0.3942  val_auc=0.8263
epoch=112  train_loss=0.3942  val_loss=0.3942  val_auc=0.8254
epoch=113  train_loss=0.3943  val_loss=0.3964  val_auc=0.8236
epoch=114  train_loss=0.3948  val_loss=0.3958  val_auc=0.8256
epoch=115  train_loss=0.3944  val_loss=0.3950  val_auc=0.8255
epoch=116  train_loss=0.3936  val_loss=0.3928  val_auc=0.8262
epoch=117  train_loss=0.3940  val_loss=0.3963  val_auc=0.8257

best_val_auc=0.8265
embedding=autoencoder
feature_augment=none
n_params=58497
test_auroc=0.4487
test_auprc=0.2680
test_accuracy=0.7116
test_f1=0.0200
